surface_necrosee;colonne;oiv;necrose;taille_necrose;ligne;sporulation;image_name;sheet;experiment;densite_sporulation
;2;5;0;;a;1;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;b;1;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;3
;2;5;0;;c;1;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;3
7;3;7;1;5;a;1;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;5
7;3;7;1;5;b;1;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;5
7;3;7;1;5;c;1;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;5
9;4;9;1;7;a;0;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;
9;4;7;1;7;b;1;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;9
9;4;9;1;7;c;0;Exp21DM01_inoc2_T6_P16;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;9;a;0;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;9;b;0;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;9;c;0;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;
;2;3;0;;a;1;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;b;1;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;3
;2;5;0;;c;1;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;3
;3;5;0;;a;1;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;3
;3;5;0;;b;1;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;3
;3;5;0;;c;1;Exp21DM01_inoc2_T6_P17;6dpi;Exp21DM01_inoc2_saisie;3
;1;9;0;;a;0;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;
;1;7;0;;b;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;7
;1;7;0;;c;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;7
;2;5;0;;a;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;b;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;3
;2;1;0;;c;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;3
;3;9;0;;a;0;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;
;3;5;0;;b;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;c;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;3
5;4;7;1;3;b;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;9
5;4;5;1;7;c;1;Exp21DM01_inoc2_T6_P18;6dpi;Exp21DM01_inoc2_saisie;5
9;1;7;1;7;a;1;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;9
9;1;7;1;7;b;1;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;9
9;1;7;1;7;c;1;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;9
9;2;9;1;9;a;0;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;
9;2;9;1;9;b;0;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;
9;2;9;1;9;c;0;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;
;3;3;0;;a;1;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;b;1;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;c;1;Exp21DM01_inoc2_T6_P19;6dpi;Exp21DM01_inoc2_saisie;3
;1;3;0;;a;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
;1;3;0;;b;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
;1;3;0;;c;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;a;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;b;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;c;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;a;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;1
;3;3;0;;b;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;1
;3;3;0;;c;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;1
;4;3;0;;a;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
;4;5;0;;b;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
;4;3;0;;c;1;Exp21DM01_inoc2_T6_P20;6dpi;Exp21DM01_inoc2_saisie;3
7;1;5;1;5;a;1;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;3
7;1;5;1;5;b;1;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;3
7;1;5;1;5;c;1;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;3
9;2;7;1;7;a;1;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;9
9;2;7;1;7;b;1;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;9
9;2;7;1;7;c;1;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;9
9;3;9;1;9;a;0;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;
9;3;9;1;9;b;0;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;
9;3;9;1;9;c;0;Exp21DM01_inoc2_T6_P21;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;9;a;0;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;9;b;0;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;9;c;0;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;
;2;5;0;;a;1;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;3
;2;5;0;;b;1;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;3
;2;7;0;;c;1;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;3
9;3;9;1;7;a;0;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;
9;3;9;1;7;b;0;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;
9;3;9;1;7;c;0;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;
;4;5;0;;a;1;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;3
;4;5;0;;b;1;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;3
;4;7;0;;c;1;Exp21DM01_inoc2_T6_P22;6dpi;Exp21DM01_inoc2_saisie;3
9;1;9;1;7;a;0;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;7;b;0;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;7;c;0;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;
9;2;7;1;7;a;1;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;9
7;2;5;1;5;b;1;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;5
7;2;5;1;5;c;1;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;5
;4;9;0;;a;0;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;
;4;3;0;;b;1;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;3
;4;3;0;;c;1;Exp21DM01_inoc2_T6_P23;6dpi;Exp21DM01_inoc2_saisie;3
;1;3;0;;a;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;1
;1;3;0;;b;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;1
;1;5;0;;c;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;1
7;2;7;1;5;a;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;9
5;2;7;1;5;b;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;7
5;2;7;1;5;c;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;7
7;3;7;1;5;a;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;9
7;3;7;1;5;b;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;7
7;3;7;1;5;c;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;7
;4;5;0;;a;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;5
;4;3;0;;b;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;3
;4;3;0;;c;1;Exp21DM01_inoc2_T6_P24;6dpi;Exp21DM01_inoc2_saisie;3
9;1;9;1;7;a;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;7;b;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;7;c;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
5;2;9;1;3;a;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
5;2;9;1;3;b;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
5;2;9;1;3;c;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
5;3;9;1;3;a;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
5;3;9;1;3;b;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
5;3;9;1;3;c;0;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;
;4;7;0;;a;1;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;7
;4;7;0;;b;1;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;7
;4;7;0;;c;1;Exp21DM01_inoc2_T6_P25;6dpi;Exp21DM01_inoc2_saisie;7
;1;9;0;;a;0;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;
;1;9;0;;b;0;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;
;1;9;0;;c;0;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;
9;2;9;1;7;a;0;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;
9;2;9;1;7;b;0;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;
9;2;9;1;7;c;0;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;
9;3;7;1;7;a;1;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;5
9;3;7;1;7;b;1;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;5
9;3;7;1;7;c;1;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;5
;4;5;0;;a;1;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;1
;4;5;0;;b;1;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;1
;4;3;0;;c;1;Exp21DM01_inoc2_T6_P26;6dpi;Exp21DM01_inoc2_saisie;1
;1;5;0;;a;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;3
;1;5;0;;b;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;3
;1;7;0;;c;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;3
3;2;7;1;5;a;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;9
3;2;7;1;5;b;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;9
3;2;7;1;5;c;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;9
;3;5;0;;a;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;5
;3;5;0;;b;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;5
;3;5;0;;c;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;5
7;4;7;1;5;a;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;9
7;4;7;1;7;b;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;9
7;4;7;1;7;c;1;Exp21DM01_inoc2_T6_P27;6dpi;Exp21DM01_inoc2_saisie;9
9;1;9;1;7;a;0;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;7;b;0;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;
9;1;9;1;7;c;0;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;
;2;3;0;;a;1;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;b;1;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;c;1;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;3
3;3;7;1;5;a;1;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;7
3;3;7;1;5;b;1;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;5
5;3;7;1;5;c;1;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;7
7;4;9;1;5;a;0;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;
5;4;9;1;5;b;0;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;
7;4;9;1;5;c;0;Exp21DM01_inoc2_T6_P28;6dpi;Exp21DM01_inoc2_saisie;
;1;3;0;;a;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;3
;1;1;0;;b;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;3
;1;3;0;;c;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;3
;2;7;0;;a;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;9
;2;7;0;;b;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;9
;2;7;0;;c;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;9
;3;3;0;;a;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;b;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;c;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;3
;4;5;0;;a;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;5
;4;5;0;;b;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;5
;4;5;0;;c;1;Exp21DM01_inoc2_T6_P29;6dpi;Exp21DM01_inoc2_saisie;5
;1;5;0;;a;1;Exp21DM01_inoc2_T6_P30;6dpi;Exp21DM01_inoc2_saisie;3
;1;5;0;;b;1;Exp21DM01_inoc2_T6_P30;6dpi;Exp21DM01_inoc2_saisie;3
;1;5;0;;c;1;Exp21DM01_inoc2_T6_P30;6dpi;Exp21DM01_inoc2_saisie;3
;1;3;0;;a;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;1
;1;1;0;;b;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;1
;1;1;0;;c;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;1
;2;1;0;;a;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;3
;2;1;0;;b;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;3
;2;1;0;;c;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;a;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;5
;3;3;0;;b;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;5
;3;3;0;;c;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;5
7;4;7;1;7;a;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;9
7;4;7;1;7;b;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;9
7;4;7;1;7;c;1;Exp21DM01_inoc2_T6_P31;6dpi;Exp21DM01_inoc2_saisie;9
5;1;9;1;9;a;0;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;
5;1;9;1;9;b;0;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;
5;1;9;1;9;c;0;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;
;2;5;0;;a;1;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;5
;2;5;0;;b;1;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;5
;2;7;0;;c;1;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;5
;3;5;0;;a;1;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;7
;3;5;0;;b;1;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;5
;3;5;0;;c;1;Exp21DM01_inoc2_T6_P32;6dpi;Exp21DM01_inoc2_saisie;5
5;1;7;1;5;a;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;7
5;1;7;1;5;b;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;7
5;1;7;1;5;c;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;7
;2;1;0;;a;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;1
;2;1;0;;b;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;1
;2;1;0;;c;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;1
;3;1;0;;a;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;1
;3;1;0;;b;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;3
;3;1;0;;c;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;3
;4;5;0;;a;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;7
;4;5;0;;b;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;7
;4;5;0;;c;1;Exp21DM01_inoc2_T6_P33;6dpi;Exp21DM01_inoc2_saisie;7
7;1;7;1;7;a;1;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;9
7;1;7;1;7;b;1;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;9
5;1;7;1;7;c;1;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;9
3;2;9;1;9;a;0;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;
3;2;9;1;9;b;0;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;
3;2;9;1;9;c;0;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;
5;3;7;1;5;a;1;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;5
;3;5;0;;b;1;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;5
;3;5;0;;c;1;Exp21DM01_inoc2_T6_P34;6dpi;Exp21DM01_inoc2_saisie;7
;1;5;0;;a;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;5
;1;5;0;;b;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;5
;1;5;0;;c;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;5
;2;5;0;;a;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;5
;2;5;0;;b;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;5
;2;3;0;;c;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;5
;3;1;0;;a;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;1
;3;1;0;;b;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;1
;3;1;0;;c;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;1
;4;1;0;;a;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;1
;4;1;0;;b;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;1
;4;1;0;;c;1;Exp21DM01_inoc2_T6_P35;6dpi;Exp21DM01_inoc2_saisie;1
;1;3;0;;a;1;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;5
;1;3;0;;b;1;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;5
;1;3;0;;c;1;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;5
7;2;7;1;7;a;1;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;9
7;2;7;1;7;b;1;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;9
7;2;7;1;7;c;1;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;9
3;3;9;1;9;a;0;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;
3;3;9;1;9;b;0;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;
3;3;9;1;9;c;0;Exp21DM01_inoc2_T6_P36;6dpi;Exp21DM01_inoc2_saisie;
7;1;7;1;7;a;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;7
;1;7;0;;b;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;9
;1;7;0;;c;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;9
;2;3;0;;a;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;b;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;3
;2;3;0;;c;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;3
9;3;7;1;5;a;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;9
9;3;7;1;5;b;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;9
9;3;7;1;5;c;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;9
;4;3;0;;a;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;3
;4;3;0;;b;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;3
;4;3;0;;c;1;Exp21DM01_inoc2_T6_P37;6dpi;Exp21DM01_inoc2_saisie;3
7;1;7;1;3;a;1;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;9
7;1;9;1;3;b;0;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;
5;1;9;1;3;c;0;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;
3;2;7;1;7;a;1;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;9
3;2;7;1;7;b;1;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;9
3;2;7;1;7;c;1;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;7
;4;5;0;;a;1;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;5
;4;3;0;;b;1;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;5
;4;5;0;;c;1;Exp21DM01_inoc2_T6_P38;6dpi;Exp21DM01_inoc2_saisie;5
;1;1;0;;a;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;1
;1;1;0;;b;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;1
;1;1;0;;c;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;1
;2;5;0;;a;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;5
;2;5;0;;b;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;5
;2;5;0;;c;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;5
;3;3;0;;a;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;b;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;3
;3;3;0;;c;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;3
;4;1;0;;a;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;3
;4;1;0;;b;1;Exp21DM01_inoc2_T6_P39;6dpi;Exp21DM01_inoc2_saisie;3
