taille_necrose;experiment;oiv;surface_necrosee;necrose;densite_sporulation;sheet;sporulation;image_name;colonne;ligne
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P41;4;a
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P41;4;b
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P41;4;c
9;Exp22DM08_inoc1_saisie_V2;7;5;1;9;5dpi;1;Exp22DM08_inoc1_T5_P42;1;a
9;Exp22DM08_inoc1_saisie_V2;7;5;1;9;5dpi;1;Exp22DM08_inoc1_T5_P42;1;b
9;Exp22DM08_inoc1_saisie_V2;7;5;1;9;5dpi;1;Exp22DM08_inoc1_T5_P42;1;c
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P42;2;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P42;2;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P42;2;c
;Exp22DM08_inoc1_saisie_V2;1;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P42;3;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P42;3;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P42;3;c
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P42;4;a
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P42;4;b
9;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P42;4;c
7;Exp22DM08_inoc1_saisie_V2;9;7;1;;5dpi;0;Exp22DM08_inoc1_T5_P43;1;a
9;Exp22DM08_inoc1_saisie_V2;9;9;1;;5dpi;0;Exp22DM08_inoc1_T5_P43;1;b
9;Exp22DM08_inoc1_saisie_V2;5;5;1;9;5dpi;1;Exp22DM08_inoc1_T5_P43;1;c
7;Exp22DM08_inoc1_saisie_V2;7;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P43;2;a
7;Exp22DM08_inoc1_saisie_V2;7;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P43;2;b
7;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P43;2;c
5;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P43;3;a
9;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P43;3;b
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P43;3;c
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P43;4;a
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P43;4;b
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P43;4;c
;Exp22DM08_inoc1_saisie_V2;7;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P44;1;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P44;1;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P44;1;c
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P44;2;a
;Exp22DM08_inoc1_saisie_V2;1;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P44;2;b
;Exp22DM08_inoc1_saisie_V2;1;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P44;2;c
;Exp22DM08_inoc1_saisie_V2;1;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P44;3;a
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P44;3;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P44;3;c
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P44;4;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P44;4;b
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P44;4;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P45;1;a
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P45;1;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P45;1;c
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P45;2;a
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P45;2;b
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P45;2;c
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P45;3;a
;Exp22DM08_inoc1_saisie_V2;5;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P45;3;b
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P45;3;c
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P45;4;a
9;Exp22DM08_inoc1_saisie_V2;5;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P45;4;b
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P45;4;c
7;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P46;1;a
7;Exp22DM08_inoc1_saisie_V2;7;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P46;1;b
7;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P46;1;c
7;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P46;2;a
9;Exp22DM08_inoc1_saisie_V2;5;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P46;2;b
7;Exp22DM08_inoc1_saisie_V2;5;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P46;2;c
;Exp22DM08_inoc1_saisie_V2;7;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P46;3;a
;Exp22DM08_inoc1_saisie_V2;7;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P46;3;b
;Exp22DM08_inoc1_saisie_V2;5;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P46;3;c
9;Exp22DM08_inoc1_saisie_V2;7;9;1;7;5dpi;1;Exp22DM08_inoc1_T5_P46;4;a
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P46;4;b
7;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P46;4;c
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P47;1;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P47;1;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P47;1;c
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P47;2;a
9;Exp22DM08_inoc1_saisie_V2;7;9;1;9;5dpi;1;Exp22DM08_inoc1_T5_P47;2;b
;Exp22DM08_inoc1_saisie_V2;7;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P47;2;c
;Exp22DM08_inoc1_saisie_V2;1;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P47;3;a
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P47;3;b
;Exp22DM08_inoc1_saisie_V2;1;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P47;3;c
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P47;4;a
9;Exp22DM08_inoc1_saisie_V2;5;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P47;4;b
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P47;4;c
9;Exp22DM08_inoc1_saisie_V2;7;3;1;9;5dpi;1;Exp22DM08_inoc1_T5_P48;1;a
9;Exp22DM08_inoc1_saisie_V2;7;3;1;9;5dpi;1;Exp22DM08_inoc1_T5_P48;1;b
9;Exp22DM08_inoc1_saisie_V2;7;3;1;9;5dpi;1;Exp22DM08_inoc1_T5_P48;1;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P48;2;a
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P48;2;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P48;2;c
9;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P48;3;a
9;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P48;3;b
9;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P48;3;c
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P48;4;a
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P48;4;b
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P48;4;c
7;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P49;1;a
7;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P49;1;b
7;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P49;1;c
5;Exp22DM08_inoc1_saisie_V2;9;5;1;;5dpi;0;Exp22DM08_inoc1_T5_P49;2;a
5;Exp22DM08_inoc1_saisie_V2;9;5;1;;5dpi;0;Exp22DM08_inoc1_T5_P49;2;b
5;Exp22DM08_inoc1_saisie_V2;9;7;1;;5dpi;0;Exp22DM08_inoc1_T5_P49;2;c
9;Exp22DM08_inoc1_saisie_V2;5;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P49;3;a
9;Exp22DM08_inoc1_saisie_V2;5;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P49;3;b
9;Exp22DM08_inoc1_saisie_V2;5;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P49;3;c
7;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P49;4;a
5;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P49;4;b
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P49;4;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P50;1;a
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P50;1;b
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P50;1;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P50;2;a
7;Exp22DM08_inoc1_saisie_V2;5;7;1;5;5dpi;1;Exp22DM08_inoc1_T5_P50;2;b
7;Exp22DM08_inoc1_saisie_V2;5;7;1;5;5dpi;1;Exp22DM08_inoc1_T5_P50;2;c
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P50;3;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P50;3;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P50;3;c
;Exp22DM08_inoc1_saisie_V2;9;;0;;5dpi;0;Exp22DM08_inoc1_T5_P50;4;a
;Exp22DM08_inoc1_saisie_V2;9;;0;;5dpi;0;Exp22DM08_inoc1_T5_P50;4;b
;Exp22DM08_inoc1_saisie_V2;9;;0;;5dpi;0;Exp22DM08_inoc1_T5_P50;4;c
5;Exp22DM08_inoc1_saisie_V2;7;7;1;5;5dpi;1;Exp22DM08_inoc1_T5_P51;1;a
9;Exp22DM08_inoc1_saisie_V2;7;7;1;5;5dpi;1;Exp22DM08_inoc1_T5_P51;1;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P51;1;c
;Exp22DM08_inoc1_saisie_V2;5;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P51;2;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P51;2;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P51;2;c
5;Exp22DM08_inoc1_saisie_V2;7;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P51;3;a
7;Exp22DM08_inoc1_saisie_V2;7;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P51;3;b
7;Exp22DM08_inoc1_saisie_V2;7;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P51;3;c
;Exp22DM08_inoc1_saisie_V2;7;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P51;4;a
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P51;4;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P51;4;c
;Exp22DM08_inoc1_saisie_V2;1;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P52;1;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P52;1;b
;Exp22DM08_inoc1_saisie_V2;1;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P52;1;c
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P52;2;a
7;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P52;2;b
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P52;2;c
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P52;3;a
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P52;3;b
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P52;3;c
7;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P52;4;a
7;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P52;4;b
7;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P52;4;c
7;Exp22DM08_inoc1_saisie_V2;9;9;1;;5dpi;0;Exp22DM08_inoc1_T5_P53;1;a
5;Exp22DM08_inoc1_saisie_V2;9;9;1;;5dpi;0;Exp22DM08_inoc1_T5_P53;1;b
5;Exp22DM08_inoc1_saisie_V2;7;9;1;9;5dpi;1;Exp22DM08_inoc1_T5_P53;1;c
;Exp22DM08_inoc1_saisie_V2;7;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P53;2;a
5;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P53;2;b
5;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P53;2;c
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P53;3;a
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P53;3;b
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P53;3;c
7;Exp22DM08_inoc1_saisie_V2;5;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P53;4;a
7;Exp22DM08_inoc1_saisie_V2;5;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P53;4;b
7;Exp22DM08_inoc1_saisie_V2;5;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P53;4;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P54;1;a
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P54;1;b
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P54;1;c
7;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P54;2;a
7;Exp22DM08_inoc1_saisie_V2;7;9;1;7;5dpi;1;Exp22DM08_inoc1_T5_P54;2;b
9;Exp22DM08_inoc1_saisie_V2;5;9;1;7;5dpi;1;Exp22DM08_inoc1_T5_P54;2;c
3;Exp22DM08_inoc1_saisie_V2;3;3;1;5;5dpi;1;Exp22DM08_inoc1_T5_P54;3;a
3;Exp22DM08_inoc1_saisie_V2;3;5;1;3;5dpi;1;Exp22DM08_inoc1_T5_P54;3;b
3;Exp22DM08_inoc1_saisie_V2;3;5;1;3;5dpi;1;Exp22DM08_inoc1_T5_P54;3;c
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P54;4;a
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P54;4;b
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P54;4;c
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P55;1;a
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P55;1;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P55;1;c
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P55;2;a
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P55;2;b
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P55;2;c
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P55;3;a
;Exp22DM08_inoc1_saisie_V2;7;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P55;3;b
;Exp22DM08_inoc1_saisie_V2;7;;0;9;5dpi;1;Exp22DM08_inoc1_T5_P55;3;c
9;Exp22DM08_inoc1_saisie_V2;7;9;1;7;5dpi;1;Exp22DM08_inoc1_T5_P55;4;a
9;Exp22DM08_inoc1_saisie_V2;7;9;1;7;5dpi;1;Exp22DM08_inoc1_T5_P55;4;b
9;Exp22DM08_inoc1_saisie_V2;7;9;1;7;5dpi;1;Exp22DM08_inoc1_T5_P55;4;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P56;1;a
;Exp22DM08_inoc1_saisie_V2;7;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P56;1;b
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P56;1;c
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P56;2;a
;Exp22DM08_inoc1_saisie_V2;5;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P56;2;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P56;2;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P56;3;a
7;Exp22DM08_inoc1_saisie_V2;7;7;1;5;5dpi;1;Exp22DM08_inoc1_T5_P56;3;b
;Exp22DM08_inoc1_saisie_V2;5;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P56;3;c
7;Exp22DM08_inoc1_saisie_V2;5;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P56;4;a
5;Exp22DM08_inoc1_saisie_V2;7;5;1;7;5dpi;1;Exp22DM08_inoc1_T5_P56;4;b
7;Exp22DM08_inoc1_saisie_V2;5;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P56;4;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P57;1;a
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P57;1;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P57;1;c
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P57;2;a
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P57;2;b
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P57;2;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P57;3;a
7;Exp22DM08_inoc1_saisie_V2;5;7;1;5;5dpi;1;Exp22DM08_inoc1_T5_P57;3;b
;Exp22DM08_inoc1_saisie_V2;5;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P57;3;c
5;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P57;4;a
5;Exp22DM08_inoc1_saisie_V2;7;7;1;9;5dpi;1;Exp22DM08_inoc1_T5_P57;4;b
7;Exp22DM08_inoc1_saisie_V2;7;9;1;9;5dpi;1;Exp22DM08_inoc1_T5_P57;4;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P58;1;a
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P58;1;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P58;1;c
;Exp22DM08_inoc1_saisie_V2;9;;0;;5dpi;0;Exp22DM08_inoc1_T5_P58;2;a
9;Exp22DM08_inoc1_saisie_V2;9;7;1;;5dpi;0;Exp22DM08_inoc1_T5_P58;2;b
;Exp22DM08_inoc1_saisie_V2;9;;0;;5dpi;0;Exp22DM08_inoc1_T5_P58;2;c
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P58;3;a
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P58;3;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P58;3;c
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P58;4;a
;Exp22DM08_inoc1_saisie_V2;5;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P58;4;b
;Exp22DM08_inoc1_saisie_V2;3;;0;3;5dpi;1;Exp22DM08_inoc1_T5_P58;4;c
9;Exp22DM08_inoc1_saisie_V2;9;7;1;;5dpi;0;Exp22DM08_inoc1_T5_P59;1;a
9;Exp22DM08_inoc1_saisie_V2;9;7;1;;5dpi;0;Exp22DM08_inoc1_T5_P59;1;b
9;Exp22DM08_inoc1_saisie_V2;9;9;1;;5dpi;0;Exp22DM08_inoc1_T5_P59;1;c
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P59;2;a
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P59;2;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P59;2;c
;Exp22DM08_inoc1_saisie_V2;1;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;1;a
;Exp22DM08_inoc1_saisie_V2;1;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;1;b
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;1;c
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;2;a
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;2;b
;Exp22DM08_inoc1_saisie_V2;3;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;2;c
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;3;a
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;3;b
;Exp22DM08_inoc1_saisie_V2;5;;0;5;5dpi;1;Exp22DM08_inoc1_T5_P60;3;c
9;Exp22DM08_inoc1_saisie_V2;9;7;1;;5dpi;0;Exp22DM08_inoc1_T5_P60;4;a
9;Exp22DM08_inoc1_saisie_V2;9;5;1;;5dpi;0;Exp22DM08_inoc1_T5_P60;4;b
9;Exp22DM08_inoc1_saisie_V2;9;5;1;;5dpi;0;Exp22DM08_inoc1_T5_P60;4;c
9;Exp22DM08_inoc1_saisie_V2;9;5;1;;5dpi;0;Exp22DM08_inoc1_T5_P61;1;a
9;Exp22DM08_inoc1_saisie_V2;9;5;1;;5dpi;0;Exp22DM08_inoc1_T5_P61;1;b
9;Exp22DM08_inoc1_saisie_V2;9;5;1;;5dpi;0;Exp22DM08_inoc1_T5_P61;1;c
9;Exp22DM08_inoc1_saisie_V2;9;9;1;;5dpi;0;Exp22DM08_inoc1_T5_P61;2;a
9;Exp22DM08_inoc1_saisie_V2;7;7;1;7;5dpi;1;Exp22DM08_inoc1_T5_P61;2;b
7;Exp22DM08_inoc1_saisie_V2;7;9;1;7;5dpi;1;Exp22DM08_inoc1_T5_P61;2;c
;Exp22DM08_inoc1_saisie_V2;3;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P61;3;a
;Exp22DM08_inoc1_saisie_V2;3;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P61;3;b
;Exp22DM08_inoc1_saisie_V2;3;;0;7;5dpi;1;Exp22DM08_inoc1_T5_P61;3;c
1;Exp22DM08_inoc1_saisie_V2;5;5;1;5;5dpi;1;Exp22DM08_inoc1_T5_P61;4;a
1;Exp22DM08_inoc1_saisie_V2;3;3;1;5;5dpi;1;Exp22DM08_inoc1_T5_P61;4;b
1;Exp22DM08_inoc1_saisie_V2;5;3;1;5;5dpi;1;Exp22DM08_inoc1_T5_P61;4;c
